team_key,team_id,team_name,player_id,player_name,selected_position,stat_id,stat_value
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.1,1,MARK HENRY ALCANTARA,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.2,2,Matalim Dede,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.3,3,The Way of the Wemby,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.4,4,🦌🦌 🦌,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.5,5,IBA KA,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.6,6,ICC Defenders,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
466.l.165651.t.7,7,Patrick's Mai Team,,,,,
